	Chr	Start	End	Count	eccID	Length
85257	chr5	170792538	170794535	13	85258	1998
85268	chr5	171313567	171313928	159	85269	362
85269	chr5	171316944	171317563	22	85270	620
85277	chr5	171440387	171440972	30	85278	586
85294	chr5	171798032	171799261	89	85295	1230
85298	chr5	171816739	171818501	20	85299	1763
85300	chr5	171845429	171846533	34	85301	1105
85302	chr5	171845634	171847917	60	85303	2284
85319	chr5	172106640	172107005	36	85320	366
85324	chr5	172133165	172133937	22	85325	773
85328	chr5	172147704	172148777	56	85329	1074
85357	chr5	172418185	172420959	61	85358	2775
85361	chr5	172435857	172436397	55	85362	541
85362	chr5	172445249	172448436	11	85363	3188
85386	chr5	172634902	172637909	67	85387	3008
85387	chr5	172641591	172642160	99	85388	570
85394	chr5	172659745	172660442	17	85395	698
85397	chr5	172671813	172679219	14	85398	7407
85419	chr5	172764074	172764423	9	85420	350
85420	chr5	172769787	172770648	32	85421	862
85428	chr5	172791861	172793183	73	85429	1323
85435	chr5	172844150	172844923	26	85436	774
85436	chr5	172848898	172850405	31	85437	1508
85442	chr5	172854915	172855509	10	85443	595
85446	chr5	172869360	172873881	32	85447	4522
85448	chr5	172881559	172883159	19	85449	1601
85452	chr5	172904712	172905073	68	85453	362
85453	chr5	172904736	172905083	34	85454	348
85454	chr5	172904822	172905195	40	85455	374
85472	chr5	173049854	173051449	10	85473	1596
85484	chr5	173236765	173237006	37	85485	242
85511	chr5	173481107	173486929	35	85512	5823
85526	chr5	173700353	173702985	47	85527	2633
85530	chr5	173729823	173730829	47	85531	1007
85532	chr5	173733607	173734232	39	85533	626
85537	chr5	173756371	173759285	18	85538	2915
85539	chr5	173759068	173760168	70	85540	1101
85540	chr5	173763759	173764286	27	85541	528
85547	chr5	173810483	173811428	24	85548	946
85552	chr5	173818031	173818800	16	85553	770
85554	chr5	173832103	173833161	34	85555	1059
85566	chr5	173987916	173988516	35	85567	601
85570	chr5	174070090	174071843	21	85571	1754
85586	chr5	174304345	174307376	55	85587	3032
85590	chr5	174327593	174328381	19	85591	789
85591	chr5	174328484	174332001	14	85592	3518
85594	chr5	174331879	174334382	30	85595	2504
85596	chr5	174342871	174343967	27	85597	1097
85610	chr5	174532141	174532797	35	85611	657
85618	chr5	174559326	174560887	16	85619	1562
85621	chr5	174567890	174568617	58	85622	728
85630	chr5	174724921	174725733	135	85631	813
85653	chr5	175348463	175353310	84	85654	4848
85662	chr5	175540428	175540766	87	85663	339
85666	chr5	175608400	175609542	23	85667	1143
85681	chr5	175733225	175734759	37	85682	1535
85693	chr5	175836869	175837170	49	85694	302
85706	chr5	175858733	175860204	28	85707	1472
85707	chr5	175885387	175886705	18	85708	1319
85709	chr5	175895446	175896043	73	85710	598
85717	chr5	176180577	176183667	28	85718	3091
85733	chr5	176534935	176535509	38	85734	575
85734	chr5	176547635	176549912	80	85735	2278
85735	chr5	176548061	176549780	26	85736	1720
85736	chr5	176548979	176549518	26	85737	540
85741	chr5	176601828	176602829	14	85742	1002
85742	chr5	176602124	176603038	26	85743	915
85749	chr5	176657099	176658877	27	85750	1779
85762	chr5	176749101	176750042	20	85763	942
85768	chr5	176857971	176858313	115	85769	343
85771	chr5	176899516	176902282	45	85772	2767
85773	chr5	176945029	176945810	9	85774	782
85782	chr5	177057465	177061211	9	85783	3747
85786	chr5	177079135	177080564	18	85787	1430
85793	chr5	177112763	177113443	14	85794	681
85804	chr5	177319525	177321290	70	85805	1766
85821	chr5	177412248	177414202	48	85822	1955
85823	chr5	177429602	177429937	31	85824	336
85827	chr5	177440889	177441049	22	85828	161
85833	chr5	177483333	177484591	23	85834	1259
85836	chr5	177487917	177488751	25	85837	835
85838	chr5	177511992	177512563	25	85839	572
85845	chr5	177534311	177534814	11	85846	504
85852	chr5	177607630	177609146	42	85853	1517
85873	chr5	178079698	178080399	18	85874	702
85879	chr5	178111047	178112103	63	85880	1057
85882	chr5	178146595	178147398	45	85883	804
85891	chr5	178179707	178181222	46	85892	1516
85892	chr5	178196520	178197425	34	85893	906
85898	chr5	178200625	178202284	42	85899	1660
85902	chr5	178267123	178267592	58	85903	470
85907	chr5	178286620	178287324	14	85908	705
85908	chr5	178286626	178287721	15	85909	1096
85909	chr5	178290820	178291627	18	85910	808
85910	chr5	178296282	178297435	17	85911	1154
85918	chr5	178333759	178334553	15	85919	795
85925	chr5	178376746	178377071	30	85926	326
85934	chr5	178434829	178435342	53	85935	514
85937	chr5	178454762	178455449	36	85938	688
85944	chr5	178527923	178530241	24	85945	2319
85952	chr5	178632460	178634537	12	85953	2078
85957	chr5	178658900	178661220	26	85958	2321
85960	chr5	178670185	178670837	17	85961	653
85962	chr5	178694521	178696846	24	85963	2326
85964	chr5	178694522	178696846	52	85965	2325
85969	chr5	178768298	178769552	73	85970	1255
85983	chr5	178907872	178910982	20	85984	3111
85989	chr5	179112649	179113398	79	85990	750
85993	chr5	179129624	179130558	19	85994	935
85999	chr5	179209075	179211110	18	86000	2036
86002	chr5	179237578	179237965	38	86003	388
86015	chr5	179377101	179378077	26	86016	977
86018	chr5	179410137	179410544	27	86019	408
86022	chr5	179428009	179428975	15	86023	967
86030	chr5	179482255	179482754	17	86031	500
86033	chr5	179504289	179505595	14	86034	1307
86054	chr5	179768151	179769456	22	86055	1306
86062	chr5	179827715	179828233	34	86063	519
86065	chr5	179850104	179850876	24	86066	773
86076	chr5	179957637	179958553	22	86077	917
86090	chr5	180138844	180139735	15	86091	892
86094	chr5	195393	198248	17	86095	2856
86095	chr5	376504	377257	67	86096	754
86096	chr5	376520	377249	89	86097	730
86113	chr5	1783437	1788936	32	86114	5500
86114	chr5	1785596	1789925	22	86115	4330
86121	chr5	2309279	2310191	69	86122	913
86124	chr5	2702968	2703621	44	86125	654
86128	chr5	3210737	3215681	18	86129	4945
86135	chr5	4145036	4145427	15	86136	392
86136	chr5	4145071	4145427	12	86137	357
86140	chr5	5012635	5015258	16	86141	2624
86150	chr5	6270307	6281246	20	86151	10940
86151	chr5	6453939	6456918	10	86152	2980
86153	chr5	6454270	6456097	37	86154	1828
86174	chr5	10465474	10469444	16	86175	3971
86178	chr5	10550679	10551583	179	86179	905
86179	chr5	10550978	10551681	85	86180	704
86189	chr5	11762707	11766736	21	86190	4030
86199	chr5	13941425	13946355	16	86200	4931
86212	chr5	15449741	15452951	14	86213	3211
86216	chr5	16007121	16008879	14	86217	1759
86239	chr5	22969923	22970457	76	86240	535
86298	chr5	35945536	35947593	15	86299	2058
86305	chr5	36388470	36392340	12	86306	3871
86319	chr5	37977556	37979565	35	86320	2010
86324	chr5	38467859	38473132	45	86325	5274
86329	chr5	39203442	39207016	16	86330	3575
86364	chr5	56688194	56689435	151	86365	1242
86365	chr5	56688296	56689377	52	86366	1082
86370	chr5	57884435	57884980	43	86371	546
86374	chr5	58784328	58787123	31	86375	2796
86376	chr5	59815208	59819247	15	86377	4040
86380	chr5	61619244	61620613	54	86381	1370
86385	chr5	66272276	66274662	20	86386	2387
86400	chr5	71892361	71893117	27	86401	757
86405	chr5	73988276	73990381	13	86406	2106
86415	chr5	77166932	77168934	30	86416	2003
86428	chr5	93601323	93603162	13	86429	1840
86442	chr5	100542471	100551021	19	86443	8551
86444	chr5	101482461	101486298	21	86445	3838
86460	chr5	112049643	112050182	21	86461	540
86466	chr5	113622197	113625216	19	86467	3020
86474	chr5	118914011	118923522	31	86475	9512
86486	chr5	124629528	124635040	11	86487	5513
86488	chr5	124661498	124666403	45	86489	4906
86492	chr5	127039926	127041804	9	86493	1879
86493	chr5	127432349	127436726	13	86494	4378
86495	chr5	128334313	128336821	34	86496	2509
86507	chr5	133264306	133267959	19	86508	3654
86520	chr5	135036230	135036972	18	86521	743
86521	chr5	135066435	135070313	41	86522	3879
86525	chr5	135102304	135103591	14	86526	1288
86529	chr5	135150195	135152938	100	86530	2744
86532	chr5	135822490	135823766	25	86533	1277
86538	chr5	136462204	136464517	24	86539	2314
86556	chr5	139837022	139837820	13	86557	799
86567	chr5	142327306	142330799	16	86568	3494
86596	chr5	149614029	149620203	11	86597	6175
86597	chr5	150289820	150291649	12	86598	1830
86613	chr5	153974542	153977685	27	86614	3144
86616	chr5	154418840	154419981	11	86617	1142
86637	chr5	159891419	159892167	25	86638	749
86645	chr5	168361789	168362728	82	86646	940
86647	chr5	168459777	168461283	18	86648	1507
86658	chr5	171687708	171689618	19	86659	1911
86671	chr5	173375276	173375995	35	86672	720
86683	chr5	176403239	176406957	45	86684	3719
86688	chr5	176635355	176637192	66	86689	1838
86689	chr5	176635455	176636849	39	86690	1395
86691	chr5	176651683	176654036	18	86692	2354
86699	chr5	178322646	178323532	28	86700	887
86710	chr5	915950	919421	15	86711	3472
86713	chr5	2620274	2627818	22	86714	7545
86715	chr5	3538823	3540581	59	86716	1759
86754	chr5	130545238	130548357	9	86755	3120
86755	chr5	133824493	133825257	58	86756	765
86759	chr5	136445616	136446365	40	86760	750
86760	chr5	138929340	138936712	39	86761	7373
86765	chr5	143780527	143790412	19	86766	9886
86777	chr5	172621606	172622560	14	86778	955
86792	chr5	139459382	139461860	38	86793	2479
86825	chr5	180170310	180170577	67	86826	268
86846	chr5	180338572	180339375	44	86847	804
86853	chr5	180375197	180376942	27	86854	1746
86858	chr5	180391202	180392113	37	86859	912
86873	chr5	180597591	180597834	24	86874	244
86883	chr5	180628302	180628860	10	86884	559
86885	chr5	180641560	180641934	20	86886	375
86889	chr5	180673470	180673955	36	86890	486
86892	chr5	180690136	180693694	25	86893	3559
86898	chr5	180873789	180874603	29	86899	815
86904	chr5	181107805	181108644	36	86905	840
86906	chr5	181128644	181129025	21	86907	382
86912	chr5	181247128	181247956	16	86913	829
86917	chr5	181266048	181267248	23	86918	1201
86920	chr6	163303	169109	18	86921	5807
86922	chr6	184330	185789	22	86923	1460
86928	chr6	328540	333432	59	86929	4893
86936	chr6	380590	380979	14	86937	390
86945	chr6	465768	468478	31	86946	2711
86969	chr6	898379	899810	25	86970	1432
86978	chr6	1107021	1108154	33	86979	1134
86985	chr6	1237466	1238367	92	86986	902
86994	chr6	1285646	1286349	40	86995	704
86998	chr6	1402684	1403951	28	86999	1268
87007	chr6	1525785	1526432	70	87008	648
87014	chr6	1608277	1608913	38	87015	637
87016	chr6	1616832	1619030	48	87017	2199
87018	chr6	1640070	1640451	128	87019	382
87019	chr6	1643382	1645220	26	87020	1839
87025	chr6	1759382	1760192	50	87026	811
87045	chr6	2519973	2520629	14	87046	657
87055	chr6	2632215	2635920	62	87056	3706
87057	chr6	2639853	2642080	28	87058	2228
87061	chr6	2660893	2663148	24	87062	2256
87064	chr6	2670683	2671401	52	87065	719
87071	chr6	2800813	2801204	46	87072	392
87075	chr6	2949520	2952121	19	87076	2602
87078	chr6	3055824	3056722	35	87079	899
87079	chr6	3060708	3060990	16	87080	283
87081	chr6	3072700	3077439	22	87082	4740
87092	chr6	3256851	3258512	18	87093	1662
87095	chr6	3266007	3266432	44	87096	426
87096	chr6	3270208	3270615	48	87097	408
87104	chr6	2783705	2786757	27	87105	3053
87115	chr6	3337096	3337433	14	87116	338
87116	chr6	3360439	3362196	11	87117	1758
87119	chr6	3362594	3363401	29	87120	808
87122	chr6	3433315	3433805	14	87123	491
87132	chr6	3535778	3536447	30	87133	670
87140	chr6	3701565	3702224	74	87141	660
87151	chr6	3879325	3881442	37	87152	2118
87164	chr6	4346887	4348218	42	87165	1332
87219	chr6	6194594	6196939	14	87220	2346
87226	chr6	6467272	6468400	25	87227	1129
87229	chr6	6597499	6597711	17	87230	213
87231	chr6	6661751	6662394	90	87232	644
87233	chr6	6691647	6691897	15	87234	251
87242	chr6	6840395	6843358	27	87243	2964
87246	chr6	6915308	6916843	32	87247	1536
87279	chr6	7640327	7641862	32	87280	1536
87284	chr6	7728638	7729005	17	87285	368
87298	chr6	8107075	8108501	22	87299	1427
87303	chr6	8221363	8221923	15	87304	561
87330	chr6	10335302	10337573	19	87331	2272
87334	chr6	10423520	10424881	16	87335	1362
87341	chr6	10724935	10725735	24	87342	801
87362	chr6	11295667	11296212	30	87363	546
87371	chr6	11622362	11623328	41	87372	967
87385	chr6	12185186	12185583	30	87386	398
87396	chr6	13379342	13380951	44	87397	1610
87399	chr6	13479798	13480736	12	87400	939
87405	chr6	13560004	13561190	10	87406	1187
87407	chr6	13722860	13724625	13	87408	1766
87411	chr6	13852383	13853541	54	87412	1159
87416	chr6	14001027	14002368	20	87417	1342
87424	chr6	14148844	14151377	9	87425	2534
87431	chr6	14177928	14179770	54	87432	1843
87432	chr6	14201313	14201964	72	87433	652
87447	chr6	14362793	14363558	10	87448	766
87461	chr6	14755333	14757868	13	87462	2536
87466	chr6	14828087	14832006	39	87467	3920
87489	chr6	15218450	15219123	16	87490	674
87496	chr6	15386766	15389114	15	87497	2349
87500	chr6	15533098	15533907	112	87501	810
87509	chr6	15861840	15862350	27	87510	511
87527	chr6	16267689	16268782	140	87528	1094
87541	chr6	16541412	16542436	27	87542	1025
87582	chr6	17963551	17963871	21	87583	321
87584	chr6	17967558	17968740	17	87585	1183
87586	chr6	17990657	17991340	14	87587	684
87602	chr6	18122772	18124486	23	87603	1715
87605	chr6	18140288	18140644	64	87606	357
87618	chr6	19271882	19273679	12	87619	1798
87638	chr6	20146499	20148550	12	87639	2052
87644	chr6	20356475	20357764	32	87645	1290
87645	chr6	20357054	20357567	24	87646	514
87661	chr6	21397784	21398202	60	87662	419
87663	chr6	21569827	21570200	14	87664	374
87684	chr6	23451209	23456106	21	87685	4898
87714	chr6	24760564	24761290	33	87715	727
87722	chr6	25065590	25065896	24	87723	307
87732	chr6	25969279	25973447	20	87733	4169
87743	chr6	26256379	26258247	36	87744	1869
87755	chr6	26420237	26425188	56	87756	4952
87783	chr6	27889409	27890776	25	87784	1368
87786	chr6	28076327	28076884	32	87787	558
87792	chr6	28335699	28336228	30	87793	530
87811	chr6	33626048	33628617	31	87812	2570
87831	chr6	33780224	33780889	46	87832	666
87836	chr6	33821274	33822268	80	87837	995
87840	chr6	33850870	33851078	80	87841	209
87846	chr6	33938014	33940344	18	87847	2331
87851	chr6	33949164	33950930	36	87852	1767
87855	chr6	34013353	34016121	15	87856	2769
87856	chr6	34015664	34017485	31	87857	1822
87857	chr6	34018870	34019948	21	87858	1079
87893	chr6	34551238	34552290	38	87894	1053
87903	chr6	34735288	34737733	13	87904	2446
87915	chr6	35054533	35057658	25	87916	3126
87918	chr6	35088127	35088868	13	87919	742
87924	chr6	35141313	35142221	29	87925	909
87925	chr6	35141347	35141950	53	87926	604
87926	chr6	35162752	35163314	62	87927	563
87929	chr6	35171816	35172727	21	87930	912
87935	chr6	35211911	35213016	21	87936	1106
87949	chr6	35368322	35368639	20	87950	318
87954	chr6	35474939	35475497	18	87955	559
87955	chr6	35479421	35479959	12	87956	539
87983	chr6	36143984	36145943	13	87984	1960
88005	chr6	36622992	36624349	26	88006	1358
88011	chr6	36697837	36698775	47	88012	939
88015	chr6	36741062	36741578	16	88016	517
88025	chr6	36957114	36957882	18	88026	769
88027	chr6	36957115	36957882	40	88028	768
88030	chr6	36997459	36998189	17	88031	731
88032	chr6	37008594	37009167	55	88033	574
88038	chr6	37110441	37112120	24	88039	1680
88040	chr6	37128412	37129023	18	88041	612
88042	chr6	37139053	37140389	13	88043	1337
88056	chr6	37433506	37434156	71	88057	651
88071	chr6	37613211	37615160	28	88072	1950
88083	chr6	37730590	37731338	12	88084	749
88087	chr6	37792350	37793131	30	88088	782
88099	chr6	38174859	38175119	123	88100	261
88124	chr6	39076268	39076942	58	88125	675
88130	chr6	39165754	39170356	21	88131	4603
88135	chr6	39216252	39217889	11	88136	1638
88146	chr6	39315807	39316927	54	88147	1121
88157	chr6	39845257	39845371	478	88158	115
88162	chr6	39870488	39872818	29	88163	2331
88167	chr6	39886694	39887826	57	88168	1133
88174	chr6	40035996	40037996	101	88175	2001
88177	chr6	40114481	40115375	20	88178	895
88181	chr6	40339198	40339759	13	88182	562
88187	chr6	40477301	40477860	14	88188	560
88190	chr6	40633755	40634444	15	88191	690
88191	chr6	40650404	40652389	106	88192	1986
88194	chr6	40660134	40660997	64	88195	864
88215	chr6	41007457	41008951	49	88216	1495
88230	chr6	41274335	41275977	34	88231	1643
88249	chr6	41543634	41543979	59	88250	346
88253	chr6	41568382	41568741	26	88254	360
88256	chr6	41580878	41581443	59	88257	566
88258	chr6	41629572	41631476	33	88259	1905
88262	chr6	41640126	41641686	20	88263	1561
88280	chr6	41743734	41744523	15	88281	790
88297	chr6	42043524	42044316	28	88298	793
88305	chr6	42092383	42094569	14	88306	2187
88307	chr6	42112963	42113861	17	88308	899
88321	chr6	42186118	42186682	14	88322	565
88323	chr6	42228583	42234482	17	88324	5900
88328	chr6	42258230	42259096	14	88329	867
88329	chr6	42279174	42279864	45	88330	691
88335	chr6	42315350	42316585	81	88336	1236
88337	chr6	42318373	42319138	16	88338	766
88340	chr6	42365455	42368490	48	88341	3036
88342	chr6	42372563	42373845	12	88343	1283
88352	chr6	42707451	42709838	51	88353	2388
88354	chr6	42710078	42711553	14	88355	1476
88377	chr6	43083212	43083996	20	88378	785
88381	chr6	43127226	43127613	22	88382	388
88385	chr6	43144291	43145875	77	88386	1585
88388	chr6	43202615	43203194	21	88389	580
88396	chr6	43265732	43267191	17	88397	1460
88419	chr6	43552111	43552612	10	88420	502
88436	chr6	43799974	43800486	62	88437	513
88442	chr6	43881797	43882132	23	88443	336
88443	chr6	43887760	43888134	28	88444	375
88444	chr6	43899366	43901051	51	88445	1686
88450	chr6	43914502	43917391	45	88451	2890
88455	chr6	43932305	43933296	76	88456	992
88467	chr6	43978367	43979468	34	88468	1102
88471	chr6	43987034	43987428	32	88472	395
88479	chr6	44095727	44096962	18	88480	1236
88482	chr6	44109688	44111037	38	88483	1350
88495	chr6	44303910	44304898	27	88496	989
88508	chr6	44479689	44480750	27	88509	1062
88513	chr6	44535090	44536100	54	88514	1011
88522	chr6	44676573	44677122	51	88523	550
88530	chr6	44780096	44782393	26	88531	2298
88542	chr6	45638448	45640214	9	88543	1767
88552	chr6	45736150	45738345	15	88553	2196
88560	chr6	45799548	45800260	19	88561	713
88567	chr6	45931712	45933320	15	88568	1609
88587	chr6	46368460	46370188	19	88588	1729
88604	chr6	47692245	47693470	9	88605	1226
88614	chr6	48694312	48695032	12	88615	721
88620	chr6	49150497	49151177	62	88621	681
88630	chr6	49885460	49886117	47	88631	658
88645	chr6	52058287	52058516	50	88646	230
88662	chr6	52505197	52505980	12	88663	784
88663	chr6	52505340	52506628	28	88664	1289
88668	chr6	52535353	52536665	15	88669	1313
88673	chr6	52551629	52551999	24	88674	371
88676	chr6	52573148	52574038	30	88677	891
88780	chr6	63084217	63085545	32	88781	1329
88814	chr6	70346477	70347020	58	88815	544
88823	chr6	70886619	70891114	43	88824	4496
88830	chr6	71230060	71230384	10	88831	325
