PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/EJM/ecc_pipe_result/cresil_result.analysis.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
130.25	chr2	19637677	19638517	+	825	NA	Intergenic	Intergenic	-230757	NR_033875	400946	Hs.289062	NR_033875	ENSG00000228784	LINC00954	-	long intergenic non-protein coding RNA 954	ncRNA
13.68	chr3	90224048	90225469	+	824	NA	Intergenic	AluSx|SINE|Alu	1117137	NM_182644	2042	Hs.123642	NM_005233	ENSG00000044524	EPHA3	EK4|ETK|ETK1|HEK|HEK4|TYRO4	EPH receptor A3	protein-coding
15.6	chr11	72826949	72829208	+	823	NA	intron (NM_001318766, intron 14 of 17)	intron (NM_001318766, intron 14 of 17)	13667	NM_033388	89849	Hs.653186	NM_033388	ENSG00000168010	ATG16L2	ATG16B|WDR80	autophagy related 16 like 2	protein-coding
13.8	chr2	89006990	89007498	+	822	NA	Intergenic	Intergenic	194874	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
54.31	chr19	38665473	38666976	+	821	NA	intron (NM_001322033, intron 1 of 20).2	intron (NM_001322033, intron 1 of 20).2	18575	NM_004924	81	Hs.270291	NM_004924	ENSG00000130402	ACTN4	ACTININ-4|FSGS|FSGS1	actinin alpha 4	protein-coding
54.65	chr1	205323164	205323517	+	820	NA	Intergenic	Intergenic	-1595	NM_030952	81788	Hs.497512	NM_030952	ENSG00000163545	NUAK2	SNARK	NUAK family kinase 2	protein-coding
14.61	chr12	100507154	100508072	+	819	NA	intron (NM_001206992, intron 1 of 8)	AluSc|SINE|Alu	4253	NM_001206993	9971	Hs.282735	NM_005123	ENSG00000012504	NR1H4	BAR|FXR|HRR-1|HRR1|PFIC5|RIP14	nuclear receptor subfamily 1 group H member 4	protein-coding
38.68	chr22	43223811	43226250	+	818	NA	intron (NM_173050, intron 10 of 21)	intron (NM_173050, intron 10 of 21)	12356	NR_134632	105373051	Hs.629290	NR_134632	ENSG00000236272	LOC105373051	-	uncharacterized LOC105373051	ncRNA
134.77	chr7	68834980	68835598	+	817	NA	Intergenic	Intergenic	762335	NR_108105	100507468	Hs.362492	NR_108105		CT66	-	cancer/testis associated transcript 66	ncRNA
18.25	chr2	177252019	177255151	+	816	NA	intron (NM_001313903, intron 1 of 4)	intron (NM_001313903, intron 1 of 4)	2425	NR_036075	100422824		NR_036075	ENSG00000265396	MIR3128	mir-3128	microRNA 3128	ncRNA
1129.21	chr3	158927647	158928167	+	815	NA	Intergenic	Intergenic	125853	NM_001289407	64747	Hs.58663	NM_022736	ENSG00000118855	MFSD1	SMAP4	major facilitator superfamily domain containing 1	protein-coding
178.11	chr19	954972	958348	+	814	NA	intron (NM_005224, intron 3 of 8)	intron (NM_005224, intron 3 of 8)	-27668	NM_024100	57418	Hs.325321	NM_024100	ENSG00000065268	WDR18	Ipi3|R32184_1	WD repeat domain 18	protein-coding
9.98	chr15	98276059	98276258	+	813	NA	Intergenic	Intergenic	55400	NR_146566	105371011		NR_146566		LINC02351	-	long intergenic non-protein coding RNA 2351	ncRNA
14.44	chr17	9646445	9647432	+	812	NA	intron (NM_001267576, intron 1 of 14)	intron (NM_001267576, intron 1 of 14)	1401	NM_001267576	124739	Hs.709621	NM_153210	ENSG00000154914	USP43	-	ubiquitin specific peptidase 43	protein-coding
194.57	chr3	169708224	169710007	+	811	NA	Intergenic	Tigger5b|DNA|TcMar-Tigger	-45403	NM_004991	2122	Hs.656395	NM_004991	ENSG00000085276	MECOM	AML1-EVI-1|EVI1|KMT8E|MDS1|MDS1-EVI1|PRDM3|RUSAT2	MDS1 and EVI1 complex locus	protein-coding
86.59	chr1	25577175	25578387	+	810	NA	Intergenic	MIRb|SINE|MIR	34196	NM_015627	26119	Hs.590911	NM_015627	ENSG00000157978	LDLRAP1	ARH|ARH1|ARH2|FHCB1|FHCB2	low density lipoprotein receptor adaptor protein 1	protein-coding
16.11	chr6	109303400	109303712	+	809	NA	intron (NR_152435, intron 29 of 45)	AluSz|SINE|Alu	78183	NM_001346500	8763	Hs.520313	NM_006016	ENSG00000135535	CD164	DFNA66|MGC-24|MGC-24v|MUC-24|endolyn	CD164 molecule	protein-coding
49.62	chr13	91679910	91680587	+	808	NA	intron (NM_004466, intron 2 of 7)	AluSg|SINE|Alu	281627	NM_004466	2262	Hs.655675	NM_004466	ENSG00000179399	GPC5	-	glypican 5	protein-coding
50.47	chr16	55476734	55478334	+	807	NA	Intergenic	LTR88b|LTR|Gypsy?	-1296	NM_001302508	4313	Hs.513617	NM_004530	ENSG00000087245	MMP2	CLG4|CLG4A|MMP-2|MMP-II|MONA|TBE-1	matrix metallopeptidase 2	protein-coding
7.9	chr2	12230656	12231023	+	806	NA	intron (NR_110196, intron 3 of 5)	MER30|DNA|hAT-Charlie	31709	NR_037452	100500884		NR_037452	ENSG00000264089	MIR3681	-	microRNA 3681	ncRNA
29.78	chr17	7442524	7443515	+	805	NA	intron (NM_001303460, intron 4 of 4).2	intron (NM_001303460, intron 4 of 4).2	-2042	NM_000747	1140	Hs.330386	NM_000747	ENSG00000170175	CHRNB1	ACHRB|CHRNB|CMS1D|CMS2A|CMS2C|SCCMS	cholinergic receptor nicotinic beta 1 subunit	protein-coding
44.54	chr2	127919418	127920575	+	804	NA	Intergenic	Intergenic	-34056	NM_001199140	83607	Hs.546449	NM_031445	ENSG00000144233	AMMECR1L	-	AMMECR1 like	protein-coding
31.55	chr12	117167291	117168318	+	803	NA	intron (NM_015002, intron 7 of 11)	intron (NM_015002, intron 7 of 11)	22666	NM_015002	23014	Hs.740376	NM_015002	ENSG00000135108	FBXO21	FBX21	F-box protein 21	protein-coding
15.74	chr12	125777954	125779843	+	802	NA	Intergenic	AluYe5|SINE|Alu	156446	NM_001286219	114795	Hs.524838	NM_052907	ENSG00000139364	TMEM132B	-	transmembrane protein 132B	protein-coding
424.85	chr20	14996740	14997389	+	801	NA	intron (NM_001351663, intron 5 of 17)	L1M1|LINE|L1	-67546	NR_072988	100379174	Hs.407533	NR_037841	ENSG00000235914	MACROD2-AS1	BA318C17.1|NCRNA00186	MACROD2 antisense RNA 1	ncRNA
11.83	chr12	130260103	130260809	+	800	NA	Intergenic	Intergenic	-77431	NM_001190971	9271	Hs.405659	NM_004764	ENSG00000125207	PIWIL1	CT80.1|HIWI|MIWI|PIWI	piwi like RNA-mediated gene silencing 1	protein-coding
12.69	chr4	123095350	123099123	+	799	NA	intron (NM_001345856, intron 14 of 15)	intron (NM_001345856, intron 14 of 15)	174158	NM_145207	166378	Hs.709648	NM_145207	ENSG00000145375	SPATA5	AFG2|EHLMRS|SPAF	spermatogenesis associated 5	protein-coding
57.69	chr2	233808698	233809431	+	798	NA	intron (NM_001367507, intron 21 of 41)	intron (NM_001367507, intron 21 of 41)	33340	NM_001367507	339766	Hs.361778	NM_001287395	ENSG00000185038	MROH2A	HEATR7B1	maestro heat like repeat family member 2A	protein-coding
14.35	chr2	224315436	224317086	+	797	NA	Intergenic	L1ME1|LINE|L1	85733	NM_024785	79843	Hs.147585	NM_024785	ENSG00000124019	FAM124B	-	family with sequence similarity 124 member B	protein-coding
560.35	chr11	63717540	63717892	+	796	NA	intron (NM_201429, intron 2 of 7)	intron (NM_201429, intron 2 of 7)	36216	NM_001265590	10313	Hs.743229	NM_006054	ENSG00000133318	RTN3	ASYIP|HAP|NSPL2|NSPLII|RTN3-A1	reticulon 3	protein-coding
32.88	chr2	128201096	128203528	+	795	NA	Intergenic	AluSx1|SINE|Alu	111112	NR_027671	56886	Hs.743306	NM_020120	ENSG00000136731	UGGT1	HUGT1|UGCGL1|UGT1	UDP-glucose glycoprotein glucosyltransferase 1	protein-coding
58.16	chr2	62025415	62025821	+	794	NA	intron (NM_001321781, intron 2 of 2)	intron (NM_001321781, intron 2 of 2)	119976	NM_152516	150684	Hs.468702	NM_152516	ENSG00000173163	COMMD1	C2orf5|MURR1	copper metabolism domain containing 1	protein-coding
71.91-2	chr6	135831930	135836829	+	793	NA	Intergenic	Intergenic	-17322	NM_018945	27115	Hs.744230	NM_018945	ENSG00000171408	PDE7B	bA472E5.1	phosphodiesterase 7B	protein-coding
23.19	chr1	27181476	27181785	+	792	NA	Intergenic	MER51-int|LTR|ERV1	-26505	NR_046474	6548	Hs.469116	NM_003047	ENSG00000090020	SLC9A1	APNH|LIKNS|NHE-1|NHE1|PPP1R143	solute carrier family 9 member A1	protein-coding
151.71	chr15	27731741	27732699	+	791	NA	Intergenic	Intergenic	367095	NM_000275	4948	Hs.654411	NM_000275	ENSG00000104044	OCA2	BEY|BEY1|BEY2|BOCA|D15S12|EYCL|EYCL2|EYCL3|HCL3|P|PED|SHEP1	OCA2 melanosomal transmembrane protein	protein-coding
14.78	chr1	63200167	63200899	+	790	NA	intron (NR_038252, intron 4 of 11)	intron (NR_038252, intron 4 of 11)	116724	NR_038252	199899	Hs.116210	NR_038252	ENSG00000224209	LINC00466	-	long intergenic non-protein coding RNA 466	ncRNA
119.23	chr3	141251778	141254796	+	789	NA	intron (NM_152282, intron 3 of 7)	intron (NM_152282, intron 3 of 7)	21462	NM_001037172	92370	Hs.657887	NM_152282	ENSG00000155893	PXYLP1	ACPL2|HEL124|XYLP	2-phosphoxylose phosphatase 1	protein-coding
180.75	chr6	80924537	80927401	+	788	NA	Intergenic	Intergenic	819298	NR_134945	594	Hs.156414	NM_000056	ENSG00000083123	BCKDHB	BCKDE1B|BCKDH E1-beta|E1B	branched chain keto acid dehydrogenase E1 subunit beta	protein-coding
59.14	chr22	35470457	35472068	+	787	NA	Intergenic	Intergenic	-69232	NM_001366725	23551	Hs.474711	NM_014310	ENSG00000100302	RASD2	Rhes|TEM2	RASD family member 2	protein-coding
382.71	chr11	78162758	78163950	+	786	NA	intron (NR_102281, intron 2 of 2)	intron (NR_102281, intron 2 of 2)	23561	NR_102281	100289388	Hs.628183	NM_203432	ENSG00000246174	KCTD21-AS1	-	KCTD21 antisense RNA 1	ncRNA
12.47	chr10	103916386	103918282	+	785	NA	intron (NM_024928, intron 2 of 9)	intron (NM_024928, intron 2 of 9)	850	NM_024928	79991	Hs.62314	NM_024928	ENSG00000107960	STN1	AAF-44|AAF44|OBFC1|RPA-32|bA541N10.2	STN1 subunit of CST complex	protein-coding
76.8	chr2	190334652	190349303	+	784	NA	Intergenic	Intergenic	-1612	NM_002194	3628	Hs.32309	NM_002194	ENSG00000151689	INPP1	-	inositol polyphosphate-1-phosphatase	protein-coding
136.23	chr16	88744025	88745143	+	783	NA	intron (NR_120387, intron 2 of 2)	intron (NR_120387, intron 2 of 2)	1817	NR_120387	339059	Hs.449817	NR_120387	ENSG00000182376	LOC339059	-	uncharacterized LOC339059	ncRNA
75.67	chr11	64004300	64005335	+	782	NA	intron (NM_014067, intron 4 of 10)	FLAM_C|SINE|Alu	18964	NM_017670	55611	Hs.473788	NM_017670	ENSG00000167770	OTUB1	HSPC263|OTB1|OTU1	OTU deubiquitinase, ubiquitin aldehyde binding 1	protein-coding
39.1	chr5	36637026	36637750	+	781	NA	intron (NM_004172, intron 3 of 9)	intron (NM_004172, intron 3 of 9)	30782	NM_001166695	6507	Hs.481918	NM_004172	ENSG00000079215	SLC1A3	EA6|EAAT1|GLAST|GLAST1	solute carrier family 1 member 3	protein-coding
39.18	chr1	171324160	171327131	+	780	NA	intron (NM_002022, intron 5 of 9)	Tigger16b|DNA|TcMar-Tigger	11462	NM_002022	2329	Hs.386502	NM_002022	ENSG00000076258	FMO4	FMO2	flavin containing dimethylaniline monoxygenase 4	protein-coding
21.63-2	chr13	93846979	93849039	+	779	NA	intron (NR_046536, intron 3 of 6)	intron (NR_046536, intron 3 of 6)	10464	NR_046536	100873973	Hs.615939	NR_046536		GPC6-AS2	-	GPC6 antisense RNA 2	ncRNA
25.92	chr9	95525740	95526488	+	778	NA	Intergenic	Intergenic	-9057	NM_001354919	5727	Hs.494538	NM_000264	ENSG00000185920	PTCH1	BCNS|NBCCS|PTC|PTC1|PTCH	patched 1	protein-coding
23.89	chr18	8257546	8259320	+	777	NA	intron (NM_002845, intron 17 of 30)	intron (NM_002845, intron 17 of 30)	108601	NR_024419	100192426	Hs.666655	NR_024419	ENSG00000266149	LOC100192426	-	uncharacterized LOC100192426	ncRNA
17.84	chr4	179164587	179166262	+	776	NA	Intergenic	L1MB3|LINE|L1	-1257488	NR_108092	101928656	Hs.508131	NR_108092	ENSG00000251504	LINC01099	-	long intergenic non-protein coding RNA 1099	ncRNA
132.91	chr14	22427666	22428788	+	775	NA	intron (NR_148363, intron 1 of 2)	intron (NR_148363, intron 1 of 2)	4526	NR_148363	105370401	Hs.435144	NR_148361		LOC105370401	-	uncharacterized LOC105370401	ncRNA
23.98	chr16	4885509	4887171	+	774	NA	intron (NM_002705, intron 21 of 21)	intron (NM_002705, intron 21 of 21)	37960	NM_001288656	29855	Hs.440219	NM_016936	ENSG00000118900	UBN1	VT|VT4	ubinuclein 1	protein-coding
169.12	chr15	88762233	88763522	+	773	NA	Intergenic	Intergenic	-40559	NM_001369268	176	Hs.2159	NM_001135	ENSG00000157766	ACAN	AGC1|AGCAN|CSPG1|CSPGCP|MSK16|SEDK|SSOAOD	aggrecan	protein-coding
12.12	chr3	171985359	171985912	+	772	NA	Intergenic	AluSx|SINE|Alu	-53943	NM_022763	64778	Hs.744888	NM_022763	ENSG00000075420	FNDC3B	FAD104|PRO4979|YVTM2421	fibronectin type III domain containing 3B	protein-coding
22.88-2	chr20	2568410	2569307	+	771	NA	intron (NM_080751, intron 4 of 19)	intron (NM_080751, intron 4 of 19)	32251	NM_080751	117532	Hs.352626	NM_080751	ENSG00000149488	TMC2	C20orf145	transmembrane channel like 2	protein-coding
251.07	chr9	137446878	137448058	+	770	NA	TTS (NM_001178064)	TTS (NM_001178064)	2618	NR_106964	102466223		NR_106964	ENSG00000284317	MIR7114	hsa-mir-7114	microRNA 7114	ncRNA
25.88	chr9	19349008	19349224	+	769	NA	intron (NR_073201, intron 22 of 31)	intron (NR_073201, intron 22 of 31)	31120	NM_001010	6194	Hs.408073	NM_001010	ENSG00000137154	RPS6	S6	ribosomal protein S6	protein-coding
130.24	chr9	114908368	114909141	+	768	NA	intron (NM_001252290, intron 2 of 4)	intron (NM_001252290, intron 2 of 4)	21841	NM_001252290	944	Hs.494901	NM_001244	ENSG00000106952	TNFSF8	CD153|CD30L|CD30LG|TNLG3A	TNF superfamily member 8	protein-coding
39.26-2	chr6	46887867	46888999	+	767	NA	exon (NM_015234, exon 4 of 21)	exon (NM_015234, exon 4 of 21)	-15038	NR_110658	101926962	Hs.680113	NR_110658		LOC101926962	-	uncharacterized LOC101926962	ncRNA
102.63	chr1	39220287	39223795	+	766	NA	intron (NM_012090, intron 1 of 92)	intron (NM_012090, intron 1 of 92)	137874	NM_012090	23499	Hs.472475	NM_012090	ENSG00000127603	MACF1	ABP620|ACF7|LIS9|MACF|OFC4	microtubule actin crosslinking factor 1	protein-coding
108.69	chr1	115051484	115053439	+	765	NA	intron (NM_001308316, intron 6 of 6)	intron (NM_001308316, intron 6 of 6)	18515	NM_001277991	7252	Hs.406687	NM_000549	ENSG00000134200	TSHB	TSH-B|TSH-BETA	thyroid stimulating hormone subunit beta	protein-coding
41.29	chr1	18541319	18541991	+	764	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	60725	NM_152375	127707	Hs.406913	NM_152375	ENSG00000179023	KLHDC7A	-	kelch domain containing 7A	protein-coding
97.72	chr17	12921270	12923259	+	763	NA	intron (NM_001321168, intron 6 of 19)	MER113|DNA|hAT-Charlie	-4922	NR_039747	100616494		NR_039747	ENSG00000265503	MIR1269B	-	microRNA 1269b	ncRNA
56.35	chr15	77546100	77546315	+	762	NA	Intergenic	Intergenic	20612	NR_135692	101929457	Hs.637111	NR_135692	ENSG00000259362	LOC101929457	-	uncharacterized LOC101929457	ncRNA
16.58	chr7	144723797	144724795	+	761	NA	intron (NM_001042482, intron 3 of 7)	intron (NM_001042482, intron 3 of 7)	14602	NR_146936	27010	Hs.660232	NM_022445	ENSG00000196511	TPK1	HTPK1|PP20|THMD5	thiamin pyrophosphokinase 1	protein-coding
47.41	chr4	146239819	146240458	+	760	NA	Intergenic	Intergenic	25600	NM_001371071								
48.28	chr5	10203288	10204130	+	759	NA	Intergenic	Intergenic	46179	NM_199133	134145	Hs.481569	NM_199133	ENSG00000150756	ATPSCKMT	FAM173B|JS-2|hFAM173B	ATP synthase c subunit lysine N-methyltransferase	protein-coding
61.44	chr12	3141963	3143053	+	758	NA	intron (NM_006675, intron 2 of 8)	AmnSINE1|SINE|5S-Deu-L2	65129	NM_006675	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding
26.81	chr9	32156005	32159831	+	757	NA	Intergenic	Intergenic	-226685	NM_001278352	48	Hs.567229	NM_002197	ENSG00000122729	ACO1	ACONS|HEL60|IREB1|IREBP|IREBP1|IRP1	aconitase 1	protein-coding
108.35	chr4	101653711	101655704	+	756	NA	Intergenic	Intergenic	-135900	NM_001127507	55024	Hs.480400	NM_017935	ENSG00000153064	BANK1	BANK	B cell scaffold protein with ankyrin repeats 1	protein-coding
64.63	chr2	135816846	135817486	+	755	NA	intron (NM_002299, intron 6 of 16)	AluJb|SINE|Alu	-3025	NR_045486	100507600	Hs.662020	NR_045486	ENSG00000226806	LOC100507600	-	uncharacterized LOC100507600	ncRNA
76.33	chr5	37278968	37279541	+	754	NA	Intergenic	L1ME3B|LINE|L1	-29826	NM_023073	65250	Hs.586199	NM_023073	ENSG00000197603	CPLANE1	C5orf42|Hug|JBTS17|OFD6	ciliogenesis and planar polarity effector 1	protein-coding
6.0-2	chr16	78749904	78754227	+	753	NA	intron (NM_001291997, intron 7 of 7)	intron (NM_001291997, intron 7 of 7)	652411	NM_016373	51741	Hs.461453	NM_016373	ENSG00000186153	WWOX	D16S432E|EIEE28|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	WW domain containing oxidoreductase	protein-coding
308.4	chr1	206793405	206794154	+	752	NA	intron (NM_153758, intron 1 of 6)	intron (NM_153758, intron 1 of 6)	-21285	NM_000572	3586	Hs.193717	NM_000572	ENSG00000136634	IL10	CSIF|GVHDS|IL-10|IL10A|TGIF	interleukin 10	protein-coding
334.7	chr11	126775557	126776681	+	751	NA	intron (NM_001301097, intron 1 of 15)	intron (NM_001301097, intron 1 of 15)	120033	NR_120533	101929427	Hs.600341	NR_120532	ENSG00000254607	LOC101929427	-	uncharacterized LOC101929427	ncRNA
5.57	chr11	67071968	67072616	+	750	NA	TTS (NM_014578)	TTS (NM_014578)	15445	NM_001300886	29984	Hs.15114	NM_014578	ENSG00000173156	RHOD	ARHD|RHOHP1|RHOM|Rho	ras homolog family member D	protein-coding
47.17	chr2	173083208	173084148	+	749	NA	intron (NM_133646, intron 1 of 11)	intron (NM_133646, intron 1 of 11)	7832	NM_133646	51776	Hs.444451	NM_016653	ENSG00000091436	MAP3K20	AZK|CNM6|MLK7|MLT|MLTK|MLTKalpha|MLTKbeta|MRK|SFMMP|ZAK|mlklak|pk	mitogen-activated protein kinase kinase kinase 20	protein-coding
16.69	chr19	15921224	15921602	+	748	NA	intron (NM_021187, intron 8 of 11)	intron (NM_021187, intron 8 of 11)	13453	NM_001128932	57834	Hs.187393	NM_021187	ENSG00000171903	CYP4F11	CYPIVF11	cytochrome P450 family 4 subfamily F member 11	protein-coding
724.94	chr16	68809406	68810407	+	747	NA	intron (NM_001317185, intron 5 of 15)	intron (NM_001317185, intron 5 of 15)	-33625	NM_024562	79613	Hs.13526	NM_024562	ENSG00000103047	TANGO6	TMCO7	transport and golgi organization 6 homolog	protein-coding
163.68	chr5	73360243	73360700	+	746	NA	Intergenic	L1MC5a|LINE|L1	22565	NR_146627	105379033	Hs.145178	NR_146627		LINC02230	-	long intergenic non-protein coding RNA 2230	ncRNA
211.21	chr20	1328065	1331308	+	745	NA	promoter-TSS (NM_080489)	promoter-TSS (NM_080489)	-547	NM_080489	27111	Hs.657015	NM_015685	ENSG00000125775	SDCBP2	SITAC|SITAC18|ST-2|ST2	syndecan binding protein 2	protein-coding
85.45	chr2	119121560	119122689	+	744	NA	Intergenic	Intergenic	36627	NM_182528	165257	Hs.433493	NM_182528	ENSG00000144119	C1QL2	C1QTNF10|CTRP10	complement C1q like 2	protein-coding
202.77	chr14	20569924	20570939	+	743	NA	Intergenic	HERVL-int|LTR|ERVL	-9500	NM_001110358	390443	Hs.533972	NM_001001673	ENSG00000188655	RNASE9	HEL128|RAK1|h461	ribonuclease A family member 9 (inactive)	protein-coding
43.38	chr9	107515273	107517098	+	742	NA	Intergenic	AluSq2|SINE|Alu	-26416	NM_001314052	9314	Hs.376206	NM_004235	ENSG00000136826	KLF4	EZF|GKLF	Kruppel like factor 4	protein-coding
78.54	chr1	115040756	115041919	+	741	NA	Intergenic	L1MA4|LINE|L1	7391	NM_001277991	7252	Hs.406687	NM_000549	ENSG00000134200	TSHB	TSH-B|TSH-BETA	thyroid stimulating hormone subunit beta	protein-coding
148.22-2	chr14	104389929	104391099	+	740	NA	Intergenic	Intergenic	166930	NR_146611	145195	Hs.534297	NR_146611	ENSG00000258913	LINC02691	C14orf144	long intergenic non-protein coding RNA 2691	ncRNA
78.98	chr22	37313426	37314816	+	739	NA	3' UTR (NM_013385, exon 13 of 13)	3' UTR (NM_013385, exon 13 of 13)	31613	NM_013385	27128	Hs.170944	NM_013385	ENSG00000100055	CYTH4	CYT4|DJ63G5.1|PSCD4|cytohesin-4	cytohesin 4	protein-coding
7.94	chrX	84864475	84864853	+	738	NA	Intergenic	Intergenic	-69487	NR_024062	100131816	Hs.460809	NM_178567	ENSG00000229547	UBE2DNL	-	ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)	pseudo
95.72	chr1	5958254	5960932	+	737	NA	intron (NR_111987, intron 6 of 32)	intron (NR_111987, intron 6 of 32)	32832	NM_001291593	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding
925.41	chr10	70371218	70372645	+	736	NA	intron (NR_103468, intron 1 of 2)	intron (NR_103468, intron 1 of 2)	4848	NM_001278213	55222	Hs.7778	NM_018205	ENSG00000172731	LRRC20	-	leucine rich repeat containing 20	protein-coding
127.63	chr17	78722342	78723537	+	735	NA	intron (NM_004762, intron 1 of 12)	intron (NM_004762, intron 1 of 12)	791	NM_001365041	9267	Hs.191215	NM_004762	ENSG00000108669	CYTH1	B2-1|CYTOHESIN-1|D17S811E|PSCD1|SEC7	cytohesin 1	protein-coding
45.12	chr14	56009719	56010134	+	734	NA	Intergenic	MER33|DNA|hAT-Charlie	-108485	NM_021255	57161	Hs.657926	NM_021255	ENSG00000139946	PELI2	-	pellino E3 ubiquitin protein ligase family member 2	protein-coding
124.21	chr3	14319704	14323088	+	733	NA	Intergenic	Intergenic	31172	NR_110135	101927565	Hs.306905	NR_110135	ENSG00000251576	LINC01267	-	long intergenic non-protein coding RNA 1267	ncRNA
125.55	chrX	47664026	47664400	+	732	NA	Intergenic	AluSz|SINE|Alu	-5033	NM_004182	8409	Hs.172791	NM_004182	ENSG00000126756	UXT	ART-27|STAP1	ubiquitously expressed prefoldin like chaperone	protein-coding
64.41	chrX	146869937	146873183	+	731	NA	Intergenic	Intergenic	-56816	NM_001244892	100133053		NM_001244892	ENSG00000235699	CXorf51B	CXorf51A	chromosome X open reading frame 51B	protein-coding
203.81	chr17	13007606	13010009	+	730	NA	intron (NM_001165962, intron 7 of 22)	Tigger15a|DNA|TcMar-Tigger	9220	NM_018127	60528	Hs.434232	NM_018127	ENSG00000006744	ELAC2	COXPD17|ELC2|HPC2	elaC ribonuclease Z 2	protein-coding
2824.95	chr9	95351005	95351203	+	729	NA	Intergenic	Intergenic	-33395	NM_000136	2176	Hs.494529	NM_000136	ENSG00000158169	FANCC	FA3|FAC|FACC	FA complementation group C	protein-coding
255.03	chr7	78220412	78223100	+	728	NA	intron (NM_001301128, intron 10 of 20)	AluJr|SINE|Alu	-125486	NR_003680	399670	Hs.568045	NR_003680	ENSG00000231322	RPL13AP17	RPL13A_6_816	ribosomal protein L13a pseudogene 17	pseudo
73.68	chr8	38736923	38737895	+	727	NA	non-coding (NR_148052, exon 2 of 4)	non-coding (NR_148052, exon 2 of 4)	8827	NM_001352780	6867	Hs.279245	NM_006283	ENSG00000147526	TACC1	Ga55	transforming acidic coiled-coil containing protein 1	protein-coding
17.91	chrX	28916643	28917051	+	726	NA	intron (NM_014271, intron 2 of 10)	intron (NM_014271, intron 2 of 10)	329401	NM_014271	11141	Hs.658912	NM_014271	ENSG00000169306	IL1RAPL1	IL-1-RAPL-1|IL-1RAPL-1|IL1R8|IL1RAPL|IL1RAPL-1|MRX10|MRX21|MRX34|OPHN4|TIGIRR-2	interleukin 1 receptor accessory protein like 1	protein-coding
41.73	chr6	11241975	11242531	+	725	NA	intron (NM_001142393, intron 2 of 7)	intron (NM_001142393, intron 2 of 7)	-9571	NM_001271033	4739	Hs.37982	NM_006403	ENSG00000111859	NEDD9	CAS-L|CAS2|CASL|CASS2|HEF1	neural precursor cell expressed, developmentally down-regulated 9	protein-coding
6.72	chr1	117609099	117610720	+	724	NA	intron (NM_017709, intron 1 of 1)	intron (NM_017709, intron 1 of 1)	3861	NM_017709	54855	Hs.356216	NM_017709	ENSG00000183508	TENT5C	FAM46C	terminal nucleotidyltransferase 5C	protein-coding
27.25	chr7	67616610	67619481	+	723	NA	Intergenic	AluSx|SINE|Alu	282069	NR_108104	101929736	Hs.634050	NR_108104	ENSG00000106610	LINC01372	-	long intergenic non-protein coding RNA 1372	ncRNA
