PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/MLOY4/ecc_pipe_result/cresil_result.analysis.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
38.3	chr3	36751870	36755227	+	1271	NA	Intergenic	Intergenic	-63381	NM_019510	22065	Mm.74363	NM_019510	ENSMUSG00000027716	Trpc3	Mwk|Trcp3|Trp3|Trrp3	transient receptor potential cation channel, subfamily C, member 3	protein-coding
17.41-2	chr1	103835501	103853293	+	1270	NA	Intergenic	Intergenic	-924123	NM_011800	23836	Mm.103640	NM_011800	ENSMUSG00000050840	Cdh20	Cdh7	cadherin 20	protein-coding
34.64	chr9	53808929	53825201	+	1269	NA	3' UTR (NM_028060, exon 8 of 8)	3' UTR (NM_028060, exon 8 of 8)	-33186	NM_025540	66402	Mm.29132	NM_025540	ENSMUSG00000042045	Sln	2310045A07Rik	sarcolipin	protein-coding
33.73-3	chr5	32039482	32043226	+	1268	NA	intron (NM_181279, intron 12 of 13)	intron (NM_181279, intron 12 of 13)	-51369	NR_162804	114483662		NR_162804		Mir12198	mmu-mir-12198	microRNA mir-12198	ncRNA
38.16	chr16	91401787	91409347	+	1267	NA	promoter-TSS (NM_008349)	promoter-TSS (NM_008349)	-668	NM_008349	16155	Mm.4154	NM_008349	ENSMUSG00000022969	Il10rb	6620401D04Rik|AI528744|CRF2-4|Crfb4|D16H21S58|D21S58h|IL-10R2|Il10r2	interleukin 10 receptor, beta	protein-coding
6.14	chr11	75465306	75472048	+	1266	NA	intron (NM_027249, intron 2 of 4)	intron (NM_027249, intron 2 of 4)	627	NM_001291156	380712	Mm.41393	NM_027249	ENSMUSG00000038217	Tlcd2	-	TLC domain containing 2	protein-coding
34.3-2	chr4	147187353	147193040	+	1265	NA	Intergenic	Intergenic	-121760	NR_045446	71270	Mm.460830	NR_045446	ENSMUSG00000093617	4933438K21Rik	-	RIKEN cDNA 4933438K21 gene	ncRNA
12.99	chr7	43853569	43857677	+	1264	NA	Intergenic	Intergenic	13354	NM_026806	68668	Mm.458122	NM_026806	ENSMUSG00000074155	Klk5	1110030O19Rik	kallikrein related-peptidase 5	protein-coding
57.26	chr16	7218717	7233095	+	1263	NA	intron (NM_001359725, intron 6 of 16)	intron (NM_001359725, intron 6 of 16)	156071	NM_183188	268859	Mm.370334	NM_021477	ENSMUSG00000008658	Rbfox1	A2bp|A2bp1|Hrnbp1|fox-1	RNA binding protein, fox-1 homolog (C. elegans) 1	protein-coding
20.56	chr11	104655828	104659297	+	1262	NA	intron (NM_016780, intron 10 of 14)	intron (NM_016780, intron 10 of 14)	49562	NM_016780	16416	Mm.87150	NM_016780	ENSMUSG00000020689	Itgb3	CD61|GP3A|INGRB3	integrin beta 3	protein-coding
23.53	chrX	51393966	51396191	+	1261	NA	intron (NM_015819, intron 1 of 1)	intron (NM_015819, intron 1 of 1)	-189088	NM_001310515	171170	Mm.295324	NM_134163	ENSMUSG00000036109	Mbnl3	A530038J18Rik|AI661274|CHCR|E430034C16Rik|MBLX|MBLX39|MBXL	muscleblind like splicing factor 3	protein-coding
31.56	chr5	69571131	69586433	+	1260	NA	intron (NM_001359239, intron 5 of 6)	RSINE1|SINE|B4	13522	NM_001359239	67980	Mm.33830	NM_027681	ENSMUSG00000029209	Gnpda2	4921523I18Rik|4933412A11Rik|BB189630|GNPDA|Gnp2|Sb52|mKIAA4008	glucosamine-6-phosphate deaminase 2	protein-coding
23.71	chr15	44487179	44490301	+	1259	NA	intron (NM_138674, intron 9 of 77)	intron (NM_138674, intron 9 of 77)	31287	NM_138674	192190	Mm.211494	NM_138674	ENSMUSG00000038725	Pkhd1l1	AB055648|PKHDL1	polycystic kidney and hepatic disease 1-like 1	protein-coding
14.99	chr15	59890701	59901728	+	1258	NA	Intergenic	Intergenic	-101255	NR_045076	100503021	Mm.402924	NR_045076	ENSMUSG00000115426	Gm19510	-	predicted gene, 19510	ncRNA
4.97-2	chr9	111196869	111197873	+	1257	NA	intron (NM_027742, intron 6 of 13)	intron (NM_027742, intron 6 of 13)	74237	NM_026810	17350	Mm.486383	NM_026810	ENSMUSG00000032498	Mlh1	1110035C23Rik|AI317206|AI325952|AI561766	mutL homolog 1	protein-coding
43.8	chr19	59848157	59849685	+	1256	NA	Intergenic	Intergenic	94443	NM_001033172	74998	Mm.24167	NM_001033172	ENSMUSG00000040022	Rab11fip2	4930470G04Rik|A830046J09Rik|AW558126|Nrip11	RAB11 family interacting protein 2 (class I)	protein-coding
16.41	chr5	12697360	12701538	+	1255	NA	Intergenic	Intergenic	316283	NM_028882	108151	Mm.89313	NM_028882	ENSMUSG00000040254	Sema3d	4631426B19Rik	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	protein-coding
7.14-2	chr17	32742318	32755518	+	1254	NA	Intergenic	MurSatRep1|Unknown|Unknown	38629	NM_001346705	208292	Mm.38813	NM_172458	ENSMUSG00000024298	Zfp871	4732483N19|9030612M13Rik|AI118577|AI265322|mKIAA3006	zinc finger protein 871	protein-coding
156.47	chr9	94841311	94842368	+	1253	NA	intron (NM_177909, intron 5 of 15)	intron (NM_177909, intron 5 of 15)	90010	NR_106116	102465763		NR_106116	ENSMUSG00000098251	Mir7656	Gm27614|mmu-mir-7656	microRNA 7656	ncRNA
6.34	chr16	95043429	95045098	+	1252	NA	Intergenic	Intergenic	-46567	NM_010606	16522	Mm.328720	NM_010606	ENSMUSG00000043301	Kcnj6	BIR1|GIRK2|KATP2|KCNJ7|Kir3.2|weaver|wv	potassium inwardly-rectifying channel, subfamily J, member 6	protein-coding
134.21	chr17	49556133	49557561	+	1251	NA	intron (NM_001008231, intron 1 of 25)	intron (NM_001008231, intron 1 of 25)	7490	NM_001008231	76441	Mm.211275	NM_001008231	ENSMUSG00000040260	Daam2	2310016D11Rik|AI843643|AW557870	dishevelled associated activator of morphogenesis 2	protein-coding
52.97	chr4	129890710	129901405	+	1250	NA	Intergenic	ORR1B2|LTR|ERVL-MaLR	-10169	NR_045190	319894	Mm.59196	NR_045190	ENSMUSG00000086369	E330017L17Rik	-	RIKEN cDNA E330017L17 gene	ncRNA
72.84	chr16	4412926	4413664	+	1249	NA	intron (NM_009624, intron 2 of 10)	intron (NM_009624, intron 2 of 10)	7203	NM_009624	11515	Mm.439750	NM_009624	ENSMUSG00000005580	Adcy9	AC9|ACtp10|AW125421|D16Wsu65e|mKIAA0520	adenylate cyclase 9	protein-coding
79.67	chr3	108905770	108906138	+	1248	NA	5' UTR (NM_001356292, exon 5 of 7)	5' UTR (NM_001356292, exon 5 of 7)	5775	NM_001356292	66921	Mm.51049	NM_025845	ENSMUSG00000027881	Prpf38b	1110021E09Rik|AU018955	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	protein-coding
17.52	chrX	58241809	58246874	+	1247	NA	Intergenic	ORR1F|LTR|ERVL-MaLR	213713	NM_009575	22773	Mm.255890	NM_009575	ENSMUSG00000067860	Zic3	Bn|Ka	zinc finger protein of the cerebellum 3	protein-coding
18.3	chr2	32145535	32161277	+	1246	NA	intron (NM_001159634, intron 1 of 31)	intron (NM_001159634, intron 1 of 31)	2258	NM_172661	227723	Mm.25504	NM_172661	ENSMUSG00000039262	Prrc2b	5830434P21Rik|AI173903|Bat2l|Bat2l1|D430039P21|mKIAA0515	proline-rich coiled-coil 2B	protein-coding
100.41	chr13	42138607	42141729	+	1245	NA	intron (NM_007772, intron 3 of 8)	intron (NM_007772, intron 3 of 8)	88147	NM_007772	110521	Mm.4808	NM_007772	ENSMUSG00000021366	Hivep1	Cryabp1	human immunodeficiency virus type I enhancer binding protein 1	protein-coding
31.31	chr4	110338335	110343446	+	1244	NA	intron (NM_001163397, intron 1 of 5)	intron (NM_001163397, intron 1 of 5)	11021	NM_001163397	15572	Mm.3970	NM_010488	ENSMUSG00000028546	Elavl4	Elav|Hud|PNEM	ELAV like RNA binding protein 4	protein-coding
21.27-2	chr18	54577616	54579670	+	1243	NA	Intergenic	Intergenic	-33101	NR_045400	328957	Mm.402781	NR_045400	ENSMUSG00000118154	9330117O12Rik	9330117O12	RIKEN cDNA 9330117O12 gene	ncRNA
20.77	chr15	70008650	70020205	+	1242	NA	intron (NR_045071, intron 3 of 5)	L1_Mus2|LINE|L1	90194	NR_045071	100503580	Mm.404646	NR_045071	ENSMUSG00000116483	Gm19782	-	predicted gene, 19782	ncRNA
21.39	chr19	60361683	60371245	+	1241	NA	Intergenic	Intergenic	101840	NM_201615	226278	Mm.377241	NM_201615	ENSMUSG00000045052	Prlhr	Gm339|Gpr10|Gr3|Prrpr	prolactin releasing hormone receptor	protein-coding
15.7	chr1	162292702	162294993	+	1240	NA	intron (NM_001038619, intron 11 of 20)	MTE2a|LTR|ERVL-MaLR	70479	NR_029796	387210		NR_029796	ENSMUSG00000065516	Mir214	Mirn214|mir-214|mmu-mir-214	microRNA 214	ncRNA
11.56-2	chr1	187084700	187085994	+	1239	NA	intron (NM_028848, intron 9 of 9)	intron (NM_028848, intron 9 of 9)	39018	NR_151534	105244050		NR_151534		Gm15509	-	predicted gene 15509	ncRNA
31.83-2	chrX	87281089	87296319	+	1238	NA	intron (NM_001160403, intron 5 of 10)	intron (NM_001160403, intron 5 of 10)	827244	NM_001160403	331461	Mm.121680	NM_001160403	ENSMUSG00000052372	Il1rapl1	6330532G10Rik|C030039N24|IL1R8|IL1RAPL|IL1RAPL-1|MRX34|OPHN4|TIGIRR-2	interleukin 1 receptor accessory protein-like 1	protein-coding
26.7	chr6	37525564	37533777	+	1237	NA	promoter-TSS (NM_145364)	promoter-TSS (NM_145364)	-503	NM_145364	208665	Mm.262635	NM_145364	ENSMUSG00000038641	Akr1d1	-	aldo-keto reductase family 1, member D1	protein-coding
5.97	chr14	74556635	74566861	+	1236	NA	Intergenic	HAL1M8|LINE|L1	-79126	NM_172812	15558	Mm.214351	NM_172812	ENSMUSG00000034997	Htr2a	5-HT-2|5-HT-2A|E030013E04|Htr-2|Htr2	5-hydroxytryptamine (serotonin) receptor 2A	protein-coding
5.98-3	chr10	25523080	25523815	+	1235	NA	TTS (NM_001358755)	TTS (NM_001358755)	12825	NM_001195596	100504474	Mm.46323	NM_001195596	ENSMUSG00000096546	Smlr1	2010003K15Rik	small leucine-rich protein 1	protein-coding
33.73-2	chr14	123536657	123545291	+	1234	NA	intron (NM_177393, intron 7 of 43)	intron (NM_177393, intron 7 of 43)	86170	NM_177393	338370	Mm.255348	NM_177393	ENSMUSG00000000197	Nalcn	A530023G15Rik|AI849508|Vgcnl1	sodium leak channel, non-selective	protein-coding
43.08	chr18	9984861	9996635	+	1233	NA	intron (NM_153552, intron 18 of 20)	B3|SINE|B2	32568	NM_153552	225160	Mm.219648	NM_153552	ENSMUSG00000024287	Thoc1	3110002N20Rik|AW107452|NMP-84	THO complex 1	protein-coding
20.12	chr1	167063540	167074062	+	1232	NA	intron (NM_001160261, intron 1 of 2)	intron (NM_001160261, intron 1 of 2)	67384	NM_175461	226610	Mm.389217	NM_175461	ENSMUSG00000060568	Fam78b	C030014K22Rik|C030020L09Rik	family with sequence similarity 78, member B	protein-coding
20.09	chr15	16847320	16855554	+	1231	NA	intron (NM_009869, intron 11 of 11)	B2_Mm2|SINE|B2	122522	NM_009869	12565	Mm.439758	NM_009869	ENSMUSG00000025370	Cdh9	-	cadherin 9	protein-coding
21.31	chr12	50429270	50435779	+	1230	NA	intron (NM_008858, intron 2 of 18)	intron (NM_008858, intron 2 of 18)	216699	NM_008858	18760	Mm.133719	NM_008858	ENSMUSG00000002688	Prkd1	PKD|PKD1|Pkcm|Prkcm	protein kinase D1	protein-coding
12.81	chr3	102539672	102558098	+	1229	NA	Intergenic	Intergenic	78966	NM_001112698	18049	Mm.1259	NM_013609	ENSMUSG00000027859	Ngf	Ngfb|beta-NGF	nerve growth factor	protein-coding
50.13	chr4	28685032	28693598	+	1228	NA	Intergenic	Intergenic	-123816	NM_001290434	13841	Mm.257266	NM_010141	ENSMUSG00000028289	Epha7	Cek11|Ebk|Ehk3|Hek11|Mdk1	Eph receptor A7	protein-coding
5.58	chr3	149720822	149728163	+	1227	NA	Intergenic	MLT1H1|LTR|ERVL-MaLR	449755	NR_040591	381482	Mm.393866	NR_040591		Gm1653	-	predicted gene 1653	ncRNA
23.25	chr1	159789036	159790394	+	1226	NA	intron (NM_022312, intron 2 of 22)	intron (NM_022312, intron 2 of 22)	-254665	NR_028111	67647	Mm.171518	NM_001024470	ENSMUSG00000090394	4930523C07Rik	-	RIKEN cDNA 4930523C07 gene	protein-coding
21.91	chr2	155609797	155614429	+	1225	NA	intron (NM_001085378, intron 2 of 41)	intron (NM_001085378, intron 2 of 41)	870	NM_001085378	668940	Mm.469980	NM_001085378	ENSMUSG00000074652	Myh7b	Myh14	myosin, heavy chain 7B, cardiac muscle, beta	protein-coding
22.56	chr6	90058483	90066650	+	1224	NA	Intergenic	L1Md_F2|LINE|L1	10452	NM_011911	24112	Mm.89985	NM_011911	ENSMUSG00000095932	Vmn1r49	V1r5|V1rb2|VRi2	vomeronasal 1, receptor 49	protein-coding
32.49	chr6	90422722	90424325	+	1223	NA	intron (NM_173775, intron 2 of 16)	intron (NM_173775, intron 2 of 16)	4957	NM_173775	243538	Mm.386876	NM_173775	ENSMUSG00000048794	Cfap100	AW048498|C030041G11Rik|C230069K22Rik|Ccdc37	cilia and flagella associated protein 100	protein-coding
57.08	chr5	32359276	32362538	+	1222	NA	intron (NM_172147, intron 3 of 4)	L2c|LINE|L2	7327	NM_172147	665270	Mm.160067	NM_030072	ENSMUSG00000029134	Plb1	4632413E21Rik|4930433E17Rik|4930539A06Rik|BC033606	phospholipase B1	protein-coding
36.82	chr3	86217798	86224481	+	1221	NA	Intergenic	B3|SINE|B2	-3551	NM_030695	80877	Mm.439825	NM_030695	ENSMUSG00000028080	Lrba	C80285|D3Ertd775e|Lab300|Lba	LPS-responsive beige-like anchor	protein-coding
16.31	chr3	39311435	39338426	+	1220	NA	Intergenic	Intergenic	437990	NM_183221	329628	Mm.316210	NM_183221	ENSMUSG00000046743	Fat4	6030410K14Rik|9430004M15	FAT atypical cadherin 4	protein-coding
25.74-2	chr1	7290886	7296310	+	1219	NA	Intergenic	IAPEY2_LTR|LTR|ERVK	204678	NM_183028	319263	Mm.21539	NM_183028	ENSMUSG00000051285	Pcmtd1	8430411F12Rik|A030012M09Rik	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	protein-coding
14.16	chr3	14588376	14595542	+	1218	NA	intron (NM_007892, intron 3 of 7)	Lx3A|LINE|L1	13288	NM_007892	13559	Mm.153415	NM_007892	ENSMUSG00000027552	E2f5	AU024671|E2F-5	E2F transcription factor 5	protein-coding
250.56	chr2	37689330	37690867	+	1217	NA	Intergenic	B3|SINE|B2	-1814	NR_039590	100628597		NR_039590	ENSMUSG00000092958	Mir5128	mir-5128|mmu-mir-5128|mu-mir-5128	microRNA 5128	ncRNA
83.33	chr1	152560754	152567409	+	1216	NA	intron (NM_001346118, intron 5 of 18)	intron (NM_001346118, intron 5 of 18)	61136	NM_016846	19731	Mm.245270	NM_016846	ENSMUSG00000026482	Rgl1	Rgl|mKIAA0959	ral guanine nucleotide dissociation stimulator,-like 1	protein-coding
14.92-2	chr17	71619607	71625247	+	1215	NA	intron (NM_175639, intron 1 of 17)	B1_Mur4|SINE|Alu	6212	NM_175639	72515	Mm.257762	NM_175639	ENSMUSG00000041057	Wdr43	2610318G08Rik|AU020887|AV024208|Wrd43|mKIAA0007	WD repeat domain 43	protein-coding
47.74	chr18	75175724	75179471	+	1214	NA	intron (NM_027727, intron 13 of 16)	intron (NM_027727, intron 13 of 16)	119720	NR_045394	100503117	Mm.250517	NR_045393	ENSMUSG00000102047	2010010A06Rik	5033420E22Rik	RIKEN cDNA 2010010A06 gene	ncRNA
45.53	chr2	93323325	93328207	+	1213	NA	intron (NM_183180, intron 1 of 9)	MTD|LTR|ERVL-MaLR	8721	NM_183180	241556	Mm.274159	NM_183180	ENSMUSG00000027217	Tspan18	2610042G18Rik|6720430O15|BB226562	tetraspanin 18	protein-coding
11.56	chr11	96641525	96647365	+	1212	NA	intron (NM_001033186, intron 4 of 12)	intron (NM_001033186, intron 4 of 12)	133110	NM_028965	74479	Mm.270781	NM_028965	ENSMUSG00000020876	Snx11	4933439F10Rik|A930041K09Rik|AI117694	sorting nexin 11	protein-coding
23.67-3	chr8	69687485	69694726	+	1211	NA	Intergenic	L1Md_F2|LINE|L1	25797	NM_001359087	66869	Mm.334581	NM_181274	ENSMUSG00000054648	Zfp869	1200003I07Rik	zinc finger protein 869	protein-coding
9.25-2	chr13	57072385	57076400	+	1210	NA	Intergenic	Intergenic	-178603	NM_001302373	26946	Mm.62409	NM_012035	ENSMUSG00000021541	Trpc7	TRP7|Trrp8	transient receptor potential cation channel, subfamily C, member 7	protein-coding
33.37-2	chr4	82831238	82844740	+	1209	NA	intron (NM_026647, intron 5 of 8)	intron (NM_026647, intron 5 of 8)	21684	NR_149737	68268	Mm.32047	NM_026647	ENSMUSG00000028403	Zdhhc21	9130404H11Rik|AL024349|D130004H04Rik|dep	zinc finger, DHHC domain containing 21	protein-coding
41.76	chr4	102303031	102307191	+	1208	NA	intron (NM_019840, intron 1 of 14)	intron (NM_019840, intron 1 of 14)	50172	NM_019840	18578	Mm.20181	NM_019840	ENSMUSG00000028525	Pde4b	Dpde4|R74983|dunce	phosphodiesterase 4B, cAMP specific	protein-coding
26.8	chr9	71139091	71147966	+	1207	NA	intron (NR_073483, intron 1 of 6)	L1_Mus3|LINE|L1	19105	NM_001271843	64008	Mm.449427	NM_022026	ENSMUSG00000032204	Aqp9	1700020I22Rik|AI266899|AQP-9	aquaporin 9	protein-coding
23.96-2	chr6	55579907	55588035	+	1206	NA	Intergenic	L1_Mus1|LINE|L1	97292	NM_009717	11922	Mm.5106	NM_009717	ENSMUSG00000037984	Neurod6	Atoh2|Math-2|Math2|Nex|Nex1m|bHLHa2	neurogenic differentiation 6	protein-coding
14.92	chr10	75171263	75177852	+	1205	NA	intron (NM_001081412, intron 16 of 22)	intron (NM_001081412, intron 16 of 22)	-37516	NM_153406	74392	Mm.27716	NM_153406	ENSMUSG00000033444	Specc1l	4930470P14Rik|4932439K10Rik|9530057A13Rik|AI317249|Cytsa|mKIAA0376	sperm antigen with calponin homology and coiled-coil domains 1-like	protein-coding
4.36	chr2	59938317	59940697	+	1204	NA	intron (NM_001001182, intron 15 of 35)	intron (NM_001001182, intron 15 of 35)	-56901	NM_028118	72137	Mm.288734	NM_028118	ENSMUSG00000026988	Wdsub1	1700048E19Rik|2610014F08Rik	WD repeat, SAM and U-box domain containing 1	protein-coding
26.99	chr5	149698396	149712898	+	1203	NA	intron (NM_001081204, intron 3 of 14)	MTD|LTR|ERVL-MaLR	27417	NM_001081204	381694	Mm.45060	NM_001081204	ENSMUSG00000051950	B3glct	B3galtl|Gm1057|beta3Glc-T	beta-3-glucosyltransferase	protein-coding
65.6	chr13	12323318	12329252	+	1202	NA	intron (NM_033268, intron 1 of 20)	B1F1|SINE|Alu	14447	NM_033268	11472	Mm.37638	NM_033268	ENSMUSG00000052374	Actn2	1110008F24Rik	actinin alpha 2	protein-coding
9.69-2	chr7	142817500	142826101	+	1201	NA	Intergenic	Intergenic	78195	NM_009377	21823	Mm.1292	NM_009377	ENSMUSG00000000214	Th	-	tyrosine hydroxylase	protein-coding
18.78-2	chr7	67937102	67938403	+	1200	NA	Intergenic	MERVL-int|LTR|ERVL	-14505	NM_010513	16001	Mm.275742	NM_010513	ENSMUSG00000005533	Igf1r	A330103N21Rik|CD221|D930020L01|IGF-1R|hyft	insulin-like growth factor I receptor	protein-coding
89.78	chr5	13983919	13997896	+	1199	NA	Intergenic	L1_Mus1|LINE|L1	-34369	NM_011348	20349	Mm.134093	NM_011348	ENSMUSG00000063531	Sema3e	6430702L12|AA408817|Semah|mKIAA0331	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	protein-coding
16.19	chr8	99429856	99442122	+	1198	NA	intron (NR_132435, intron 1 of 4)	intron (NR_132435, intron 1 of 4)	19315	NR_132435	234624	Mm.124595	NM_175479	ENSMUSG00000052479	A330008L17Rik	-	RIKEN cDNA A330008L17 gene	ncRNA
5.91	chr10	13549041	13553668	+	1197	NA	intron (NM_001347361, intron 1 of 11)	intron (NM_001347361, intron 1 of 11)	-1553	NM_025748	66757	Mm.331841	NM_025748	ENSMUSG00000019808	Adat2	4933426M09Rik|Deadc1	adenosine deaminase, tRNA-specific 2	protein-coding
10.62	chr5	134790696	134793014	+	1196	NA	Intergenic	ID_B1|SINE|B4	-44532	NM_007925	13717	Mm.275320	NM_007925	ENSMUSG00000029675	Eln	AI385707|AI480567|E030024M20Rik	elastin	protein-coding
9.46-2	chr19	30671913	30689553	+	1195	NA	intron (NM_001013833, intron 9 of 17)	intron (NM_001013833, intron 9 of 17)	-131237	NM_010051	13380	Mm.214717	NM_010051	ENSMUSG00000024868	Dkk1	mdkk-1	dickkopf WNT signaling pathway inhibitor 1	protein-coding
72.13	chr15	20486161	20495749	+	1194	NA	Intergenic	Intergenic	175795	NM_022816	64833	Mm.352763	NM_022816	ENSMUSG00000047565	Acot10	Acate3|MT-ACT48|p48	acyl-CoA thioesterase 10	protein-coding
18.16	chr11	16929936	16933844	+	1193	NA	Intergenic	Intergenic	19392	NR_110421	72735	Mm.268598	NR_015469		Eldr	2810442I21Rik|4930500E12Rik|Fabl	Egfr long non-coding downstream RNA	ncRNA
40.39	chr19	10943737	10944080	+	1192	NA	intron (NM_023731, intron 2 of 3)	intron (NM_023731, intron 2 of 3)	5358	NM_023731	108673	Mm.294908	NM_023731	ENSMUSG00000024732	Ccdc86	4933411H20Rik|6720480F16Rik|D19Ertd678e	coiled-coil domain containing 86	protein-coding
37.25	chr15	98179245	98187908	+	1191	NA	Intergenic	MER67C|LTR|ERV1	11966	NM_001011733	545140	Mm.432690	NM_001011733	ENSMUSG00000075427	Olfr288	C85333|GA_x5J8B7W76D0-7609197-7608973|MOR286-3P	olfactory receptor 288	protein-coding
11.69	chr14	74599862	74601223	+	1190	NA	Intergenic	B3|SINE|B2	-40332	NM_172812	15558	Mm.214351	NM_172812	ENSMUSG00000034997	Htr2a	5-HT-2|5-HT-2A|E030013E04|Htr-2|Htr2	5-hydroxytryptamine (serotonin) receptor 2A	protein-coding
12.89	chr11	106160245	106161627	+	1189	NA	promoter-TSS (NM_172397)	promoter-TSS (NM_172397)	-207	NM_001356458	67803	Mm.21687	NM_172397	ENSMUSG00000040699	Limd2	0610025L06Rik|AI413966	LIM domain containing 2	protein-coding
61.33	chr13	43947992	43956870	+	1188	NA	Intergenic	Tigger7|DNA|TcMar-Tigger	167319	NM_009856	12522	Mm.57175	NM_009856	ENSMUSG00000015396	Cd83	-	CD83 antigen	protein-coding
27.69	chr15	39757937	39759658	+	1187	NA	intron (NM_001289512, intron 2 of 2)	intron (NM_001289512, intron 2 of 2)	12867	NM_001289506	75766	Mm.159563	NM_029422	ENSMUSG00000022303	Dcstamp	4833414I07Rik|DC-STAMP|FIND|Tm7sf4|mDC-STAMP	dendrocyte expressed seven transmembrane protein	protein-coding
60.14-2	chr8	41201897	41212060	+	1186	NA	intron (NM_145594, intron 3 of 7)	intron (NM_145594, intron 3 of 7)	8178	NM_145594	234199	Mm.277955	NM_145594	ENSMUSG00000031594	Fgl1	Mfire1	fibrinogen-like protein 1	protein-coding
7.32	chr6	84316977	84319608	+	1185	NA	Intergenic	GA-rich|Low_complexity|Low_complexity	105546	NR_046063	100038556	Mm.387783	NR_046063	ENSMUSG00000107797	Gm10445	-	predicted gene 10445	ncRNA
8.69-2	chr6	54135224	54143388	+	1184	NA	intron (NM_001163640, intron 1 of 12)	L1MB3|LINE|L1	99374	NM_001163640	69993	Mm.321147	NM_023543	ENSMUSG00000004633	Chn2	1700026N20Rik|4930557O16Rik|ARHGAP3|Bch	chimerin 2	protein-coding
34.12	chr3	4200331	4202340	+	1183	NA	Intergenic	ORR1E|LTR|ERVL-MaLR	-597373	NR_045272	100503859	Mm.75172	NR_045272	ENSMUSG00000098659	1110015O18Rik	-	RIKEN cDNA 1110015O18 gene	ncRNA
21.77	chr1	84552499	84555718	+	1182	NA	intron (NM_152915, intron 4 of 12)	intron (NM_152915, intron 4 of 12)	-141731	NR_039588	100628595		NR_039588	ENSMUSG00000093254	Mir5126	mir-5126|mmu-mir-5126|mu-mir-5126	microRNA 5126	ncRNA
8.88-2	chr15	89747604	89753087	+	1181	NA	Intergenic	L1_Mur3|LINE|L1	91515	NM_018803	54526	Mm.261601	NM_018803	ENSMUSG00000063260	Syt10	-	synaptotagmin X	protein-coding
35.71-2	chr4	46162748	46178741	+	1180	NA	intron (NM_001033201, intron 22 of 22)	intron (NM_001033201, intron 22 of 22)	25567	NM_011728	22590	Mm.247036	NM_011728	ENSMUSG00000028329	Xpa	AI573865|Xpac	xeroderma pigmentosum, complementation group A	protein-coding
13.2-2	chr11	96191736	96193223	+	1179	NA	Intergenic	Intergenic	-1837	NM_008267	15408	Mm.57221	NM_008267	ENSMUSG00000049604	Hoxb13	-	homeobox B13	protein-coding
31.82	chr14	99673074	99681716	+	1178	NA	Intergenic	Intergenic	378704	NM_009769	12224	Mm.30262	NM_009769	ENSMUSG00000005148	Klf5	4930520J07Rik|Bteb2|CKLF|IKLF	Kruppel-like factor 5	protein-coding
11.96-3	chr5	17151473	17160629	+	1177	NA	Intergenic	L1_Rod|LINE|L1	-320071	NM_027609	70935	Mm.332225	NM_027609	ENSMUSG00000058643	Speer4f1	4922502J04Rik|SPEER-4F|Speer4f	spermatogenesis associated glutamate (E)-rich protein 4F1	protein-coding
38.19	chr9	23588227	23600342	+	1176	NA	Intergenic	Intergenic	371208	NM_028472	73230	Mm.335020	NM_028472	ENSMUSG00000031963	Bmper	3110056H04Rik|CV-2|Crim3|Cv2	BMP-binding endothelial regulator	protein-coding
148.65	chr9	49966700	49968447	+	1175	NA	Intergenic	Intergenic	-168180	NM_001311065	17967	Mm.4974	NM_010875	ENSMUSG00000039542	Ncam1	CD56|E-NCAM|NCAM-1|Ncam	neural cell adhesion molecule 1	protein-coding
23.63	chr10	92550309	92560571	+	1174	NA	Intergenic	Intergenic	166978	NM_008682	17997	Mm.2998	NM_008682	ENSMUSG00000019988	Nedd1	-	neural precursor cell expressed, developmentally down-regulated gene 1	protein-coding
